publisher	year	university	total	cost
Taylor & Francis	2012	Swansea University	4396602.29	109122.16
Taylor & Francis	2012	Teesside University	2045929.34	68507.33
Taylor & Francis	2012	Trinity Laban	17259.83	1584.7
Taylor & Francis	2012	UCL	13902388.29	223962.16
Taylor & Francis	2012	University College Birmingham	649103.0	70350.0
Taylor & Francis	2012	University for the Creative Arts	11504.43	0.0
Taylor & Francis	2012	University of the Arts London	60727.16	0.0
Taylor & Francis	2012	University of the Highlands and Islands	138183.52	0.0
Taylor & Francis	2012	University of the West of England	3409003.0	149384.0
Taylor & Francis	2012	University of the West of Scotland	1217004.0	41579.0
Taylor & Francis	2012	University of Ulster	5988170.68	162315.9
Taylor & Francis	2012	University of Wales Trinity St David	840554.0	77922.0
Taylor & Francis	2012	University of Warwick	8166941.54	272180.0
Taylor & Francis	2012	University of West London	61817.41	0.0
Taylor & Francis	2012	University of Westminster	2397389.0	94396.0
Taylor & Francis	2012	University of Winchester	953812.42	100689.27
Taylor & Francis	2012	University of Wolverhampton	45711.0	0.0
Taylor & Francis	2012	University of Worcester	77102.31	5864.0
Taylor & Francis	2012	University of York	6142532.23	147548.0
Taylor & Francis	2012	York St John University	769711.0	62727.0
Taylor & Francis	2013	University of Aberdeen	7799674.85	153489.44
Taylor & Francis	2013	Abertay University	158525.13	0.0
Taylor & Francis	2013	Aberystwyth University	3429443.4	92189.83
Taylor & Francis	2013	Anglia Ruskin University	1554538.0	68958.0
Taylor & Francis	2013	Arts University Bournemouth	35277.24	6175.09
Taylor & Francis	2013	Aston University	1313204.14	0.0
Taylor & Francis	2013	Bangor University	3733773.28	147195.7
Taylor & Francis	2013	University of Bath	6288549.33	155473.0
Taylor & Francis	2013	Bath Spa University	53002.86	0.0
Taylor & Francis	2013	University of Bedfordshire	1509432.31	93004.25
Taylor & Francis	2013	Birkbeck, University of London	1665975.0	42004.0
Taylor & Francis	2013	University of Birmingham	10094024.95	231178.48
Taylor & Francis	2013	Birmingham City University	559587.33	0.0
Taylor & Francis	2013	Bishop Grosseteste University	207036.0	29784.0
Taylor & Francis	2013	University of Bolton	987137.28	71682.33
Taylor & Francis	2013	Bournemouth University	1955288.0	81157.0
Taylor & Francis	2013	University of Bradford	239774.29	3157.79
Taylor & Francis	2013	University of Brighton	1997605.41	91470.0
Taylor & Francis	2013	University of Bristol	11127190.09	202023.0
Taylor & Francis	2013	Brunel University	3752380.03	146497.52
Taylor & Francis	2013	University of Cambridge	13893689.05	117406.0
Taylor & Francis	2013	Canterbury Christ Church University	1502271.56	97226.01
Taylor & Francis	2013	Cardiff University	9426730.95	168603.0
Taylor & Francis	2013	Cardiff Metropolitan University	1272353.2	84019.84
Taylor & Francis	2013	University of Central Lancashire	2303359.83	69970.83
Taylor & Francis	2013	Central School of Speech and Drama	3813.39	0.0
Taylor & Francis	2013	University of Chester	235881.0	0.0
Taylor & Francis	2013	University of Chichester	253687.69	24418.04
Taylor & Francis	2013	City University London	2461142.1	108871.0
Taylor & Francis	2013	Courtauld Institute of Art	10307.27	0.0
Taylor & Francis	2013	Coventry University	1787323.58	29724.49
Taylor & Francis	2013	Cranfield University	2677876.22	71249.97
Taylor & Francis	2013	University of Cumbria	441828.01	15758.16
Taylor & Francis	2013	De Montfort University	1712913.31	48666.09
Taylor & Francis	2013	University of Dundee	4727771.51	97037.13
Taylor & Francis	2013	Durham University	6648315.01	190942.0
Taylor & Francis	2013	University of East Anglia	5242999.3	133559.0
Taylor & Francis	2013	University of East London	1577189.79	67297.48
Taylor & Francis	2013	University of Edinburgh	9501214.15	237022.0
Taylor & Francis	2013	Edinburgh Napier University	1771566.26	43299.49
Taylor & Francis	2013	University of Essex	1796512.34	88546.46
Taylor & Francis	2013	University of Exeter	4118935.41	168234.28
Taylor & Francis	2013	Falmouth University	160054.73	16376.0
Taylor & Francis	2013	University of Glasgow	9830218.57	151593.02
Taylor & Francis	2013	Glasgow Caledonian University	2819814.47	105255.22
Taylor & Francis	2013	University of Gloucestershire	279285.8	1754.83
Taylor & Francis	2013	Glyndŵr University	263659.0	25898.0
Taylor & Francis	2013	Goldsmiths, University of London	897725.19	82172.66
Taylor & Francis	2013	University of Greenwich	1039890.57	0.0
Taylor & Francis	2013	Harper Adams University	623866.99	17846.88
Taylor & Francis	2013	Heriot-Watt University	2842128.23	51665.61
Taylor & Francis	2013	University of Hertfordshire	2014692.53	68872.98
Taylor & Francis	2013	Heythrop College	8760.0	0.0
Taylor & Francis	2013	University of Huddersfield	577676.67	2826.31
Taylor & Francis	2013	University of Hull	3661245.7	119118.02
Taylor & Francis	2013	Imperial College London	10428867.31	122100.0
Taylor & Francis	2013	Institute of Cancer Research	1058332.0	0.0
Taylor & Francis	2013	Institute of Education, University of London	1073116.0	104228.0
Taylor & Francis	2013	Keele University	2048483.59	49680.0
Taylor & Francis	2013	University of Kent	2126624.12	19808.0
Taylor & Francis	2013	King's College London	8416682.2	168875.02
Taylor & Francis	2013	Kingston University	2156783.52	92990.88
Taylor & Francis	2013	Lancaster University	4333552.0	98686.0
Taylor & Francis	2013	Leeds College of Art	5225.71	601.69
Taylor & Francis	2013	Leeds Beckett University (formerly Leeds Metropolitan University)	1918749.01	116379.21
Taylor & Francis	2013	Leeds Trinity University	198823.37	7983.61
Taylor & Francis	2013	University of Leicester	2673998.0	0.0
Taylor & Francis	2013	University of Lincoln	1085148.0	59704.0
Taylor & Francis	2013	University of Liverpool	7996744.71	124357.29
Taylor & Francis	2013	Liverpool Hope University	719020.2	75184.43
Taylor & Francis	2013	Liverpool John Moores University	3239133.95	155138.36
Taylor & Francis	2013	University of London (central)	1436219.0	82597.0
Taylor & Francis	2013	London Business School	751740.69	3227.0
Taylor & Francis	2013	London School of Economics	3485289.37	202381.0
Taylor & Francis	2013	London School of Hygiene and Tropical Medicine	1998227.97	20022.39
Taylor & Francis	2013	Loughborough University	4639685.0	138865.0
Taylor & Francis	2013	University of Manchester	13902222.1	293284.28
Taylor & Francis	2013	Manchester Metropolitan University	2025001.8	1215.9
Taylor & Francis	2013	Middlesex University	895042.03	3750.0
Taylor & Francis	2013	Newcastle University	8625403.74	13838.0
Taylor & Francis	2013	Newman University	255166.0	19695.0
Taylor & Francis	2013	University of Northampton	1041589.08	43740.35
Taylor & Francis	2013	Northumbria University	3281470.42	162212.34
Taylor & Francis	2013	Norwich University of the Arts	5481.0	0.0
Taylor & Francis	2013	University of Nottingham	11950364.55	199675.4
Taylor & Francis	2013	Open University	3657352.0	39339.0
Taylor & Francis	2013	University of Oxford	9206781.13	108810.0
Taylor & Francis	2013	Oxford Brookes University	3494720.97	206090.45
Taylor & Francis	2013	Plymouth University	3589331.96	116376.05
Taylor & Francis	2013	University of Portsmouth	2873573.37	18487.34
Taylor & Francis	2013	Queen Margaret University, Edinburgh	794752.18	18903.96
Taylor & Francis	2013	Queen Mary, University of London	5486850.39	31039.28
Taylor & Francis	2013	Queen's University Belfast	8889564.83	202813.56
Taylor & Francis	2013	Ravensbourne	4183.14	0.0
Taylor & Francis	2013	University of Reading	3889485.26	107023.99
Taylor & Francis	2013	Robert Gordon University	1913879.0	47499.0
Taylor & Francis	2013	University of Roehampton	1346012.19	78632.0
Taylor & Francis	2013	Royal Academy of Music	5627.8	214.5
Taylor & Francis	2013	Royal Agricultural University	415345.57	24249.44
Taylor & Francis	2013	Royal College of Art	85.0	0.0
Taylor & Francis	2013	Royal Conservatoire of Scotland	9233.6	1878.0
Taylor & Francis	2013	Royal Holloway, University of London	2960970.13	64929.0
Taylor & Francis	2013	Royal Northern College of Music	15224.59	651.92
Taylor & Francis	2013	Royal Veterinary College	775736.48	1695.56
Taylor & Francis	2013	University of Salford	3537197.04	159285.13
Taylor & Francis	2013	School of Oriental and African Studies	576069.02	20924.32
Taylor & Francis	2013	University of Sheffield	6940793.26	178243.07
